"Local.Date","Participant.Private.ID","Task.Name","Question.Key","Response","ID","Condition","Test","Day"
"13/03/2022 12:19:26",6032158,"VAS-f-2","9-quantised",5,"8","LCL",2,1
"13/03/2022 12:19:26",6032158,"VAS-f-2","10-quantised",7,"8","LCL",2,1
"13/03/2022 12:19:26",6032158,"VAS-f-2","11-quantised",5,"8","LCL",2,1
"13/03/2022 12:19:26",6032158,"VAS-f-2","12-quantised",7,"8","LCL",2,1
"13/03/2022 12:19:26",6032158,"VAS-f-2","13-quantised",7,"8","LCL",2,1
"11/03/2022 16:40:57",6022522,"VAS-f-2","0",2,"9","LCL",2,1
"11/03/2022 16:40:57",6022522,"VAS-f-2","1",4,"9","LCL",2,1
"11/03/2022 16:40:57",6022522,"VAS-f-2","2",3,"9","LCL",2,1
"11/03/2022 16:40:57",6022522,"VAS-f-2","3",4,"9","LCL",2,1
"11/03/2022 16:40:57",6022522,"VAS-f-2","4",5,"9","LCL",2,1
"11/03/2022 16:40:57",6022522,"VAS-f-2","5",5,"9","LCL",2,1
"11/03/2022 16:40:57",6022522,"VAS-f-2","6",4,"9","LCL",2,1
"11/03/2022 16:40:57",6022522,"VAS-f-2","7",4,"9","LCL",2,1
"11/03/2022 16:40:57",6022522,"VAS-f-2","8",5,"9","LCL",2,1
"11/03/2022 16:40:57",6022522,"VAS-f-2","9",3,"9","LCL",2,1
"11/03/2022 16:40:57",6022522,"VAS-f-2","10",5,"9","LCL",2,1
"11/03/2022 16:40:57",6022522,"VAS-f-2","11",5,"9","LCL",2,1
"11/03/2022 16:40:57",6022522,"VAS-f-2","12",6,"9","LCL",2,1
"11/03/2022 16:40:57",6022522,"VAS-f-2","13",4,"9","LCL",2,1
"11/03/2022 16:40:57",6022522,"VAS-f-2","0-quantised",3,"9","LCL",2,1
"11/03/2022 16:40:57",6022522,"VAS-f-2","1-quantised",5,"9","LCL",2,1
"11/03/2022 16:40:57",6022522,"VAS-f-2","2-quantised",4,"9","LCL",2,1
"11/03/2022 16:40:57",6022522,"VAS-f-2","3-quantised",5,"9","LCL",2,1
"11/03/2022 16:40:57",6022522,"VAS-f-2","4-quantised",6,"9","LCL",2,1
"11/03/2022 16:40:57",6022522,"VAS-f-2","5-quantised",6,"9","LCL",2,1
"11/03/2022 16:40:57",6022522,"VAS-f-2","6-quantised",5,"9","LCL",2,1
"11/03/2022 16:40:57",6022522,"VAS-f-2","7-quantised",5,"9","LCL",2,1
"11/03/2022 16:40:57",6022522,"VAS-f-2","8-quantised",6,"9","LCL",2,1
"11/03/2022 16:40:57",6022522,"VAS-f-2","9-quantised",4,"9","LCL",2,1
"11/03/2022 16:40:57",6022522,"VAS-f-2","10-quantised",6,"9","LCL",2,1
"11/03/2022 16:40:57",6022522,"VAS-f-2","11-quantised",6,"9","LCL",2,1
"11/03/2022 16:40:57",6022522,"VAS-f-2","12-quantised",7,"9","LCL",2,1
"11/03/2022 16:40:57",6022522,"VAS-f-2","13-quantised",5,"9","LCL",2,1
"11/03/2022 15:15:31",6021527,"VAS-f-2","0",8,"10","LCL",2,1
"11/03/2022 15:15:31",6021527,"VAS-f-2","1",6,"10","LCL",2,1
"11/03/2022 15:15:31",6021527,"VAS-f-2","2",7,"10","LCL",2,1
"11/03/2022 15:15:31",6021527,"VAS-f-2","3",6,"10","LCL",2,1
"11/03/2022 15:15:31",6021527,"VAS-f-2","4",7,"10","LCL",2,1
"11/03/2022 15:15:31",6021527,"VAS-f-2","5",5,"10","LCL",2,1
"11/03/2022 15:15:31",6021527,"VAS-f-2","6",4,"10","LCL",2,1
"11/03/2022 15:15:31",6021527,"VAS-f-2","7",4,"10","LCL",2,1
"11/03/2022 15:15:31",6021527,"VAS-f-2","8",7,"10","LCL",2,1
"11/03/2022 15:15:31",6021527,"VAS-f-2","9",7,"10","LCL",2,1
"11/03/2022 15:15:31",6021527,"VAS-f-2","10",8,"10","LCL",2,1
"11/03/2022 15:15:31",6021527,"VAS-f-2","11",3,"10","LCL",2,1
"11/03/2022 15:15:31",6021527,"VAS-f-2","12",8,"10","LCL",2,1
"11/03/2022 15:15:31",6021527,"VAS-f-2","13",7,"10","LCL",2,1
"11/03/2022 15:15:31",6021527,"VAS-f-2","0-quantised",9,"10","LCL",2,1
"11/03/2022 15:15:31",6021527,"VAS-f-2","1-quantised",7,"10","LCL",2,1
"11/03/2022 15:15:31",6021527,"VAS-f-2","2-quantised",8,"10","LCL",2,1
"11/03/2022 15:15:31",6021527,"VAS-f-2","3-quantised",7,"10","LCL",2,1
"11/03/2022 15:15:31",6021527,"VAS-f-2","4-quantised",8,"10","LCL",2,1
"11/03/2022 15:15:31",6021527,"VAS-f-2","5-quantised",6,"10","LCL",2,1
"11/03/2022 15:15:31",6021527,"VAS-f-2","6-quantised",5,"10","LCL",2,1
"11/03/2022 15:15:31",6021527,"VAS-f-2","7-quantised",5,"10","LCL",2,1
"11/03/2022 15:15:31",6021527,"VAS-f-2","8-quantised",8,"10","LCL",2,1
"11/03/2022 15:15:31",6021527,"VAS-f-2","9-quantised",8,"10","LCL",2,1
"11/03/2022 15:15:31",6021527,"VAS-f-2","10-quantised",9,"10","LCL",2,1
"11/03/2022 15:15:31",6021527,"VAS-f-2","11-quantised",4,"10","LCL",2,1
"11/03/2022 15:15:31",6021527,"VAS-f-2","12-quantised",9,"10","LCL",2,1
"11/03/2022 15:15:31",6021527,"VAS-f-2","13-quantised",8,"10","LCL",2,1
"10/03/2022 16:19:17",6013546,"VAS-f-2","0",10,"11","LCL",2,1
"10/03/2022 16:19:17",6013546,"VAS-f-2","1",6,"11","LCL",2,1
"10/03/2022 16:19:17",6013546,"VAS-f-2","2",3,"11","LCL",2,1
"10/03/2022 16:19:17",6013546,"VAS-f-2","3",6,"11","LCL",2,1
"10/03/2022 16:19:17",6013546,"VAS-f-2","4",7,"11","LCL",2,1
"10/03/2022 16:19:17",6013546,"VAS-f-2","5",1,"11","LCL",2,1
"10/03/2022 16:19:17",6013546,"VAS-f-2","6",1,"11","LCL",2,1
"10/03/2022 16:19:17",6013546,"VAS-f-2","7",4,"11","LCL",2,1
"10/03/2022 16:19:17",6013546,"VAS-f-2","8",6,"11","LCL",2,1
"10/03/2022 16:19:17",6013546,"VAS-f-2","9",2,"11","LCL",2,1
"10/03/2022 16:19:17",6013546,"VAS-f-2","10",10,"11","LCL",2,1
"10/03/2022 16:19:17",6013546,"VAS-f-2","11",2,"11","LCL",2,1
"10/03/2022 16:19:17",6013546,"VAS-f-2","12",6,"11","LCL",2,1
"10/03/2022 16:19:17",6013546,"VAS-f-2","13",0,"11","LCL",2,1
"10/03/2022 16:19:17",6013546,"VAS-f-2","0-quantised",11,"11","LCL",2,1
"10/03/2022 16:19:17",6013546,"VAS-f-2","1-quantised",7,"11","LCL",2,1
"10/03/2022 16:19:17",6013546,"VAS-f-2","2-quantised",4,"11","LCL",2,1
"10/03/2022 16:19:17",6013546,"VAS-f-2","3-quantised",7,"11","LCL",2,1
"10/03/2022 16:19:17",6013546,"VAS-f-2","4-quantised",8,"11","LCL",2,1
"10/03/2022 16:19:17",6013546,"VAS-f-2","5-quantised",2,"11","LCL",2,1
"10/03/2022 16:19:17",6013546,"VAS-f-2","6-quantised",2,"11","LCL",2,1
"10/03/2022 16:19:17",6013546,"VAS-f-2","7-quantised",5,"11","LCL",2,1
"10/03/2022 16:19:17",6013546,"VAS-f-2","8-quantised",7,"11","LCL",2,1
"10/03/2022 16:19:17",6013546,"VAS-f-2","9-quantised",3,"11","LCL",2,1
"10/03/2022 16:19:17",6013546,"VAS-f-2","10-quantised",11,"11","LCL",2,1
"10/03/2022 16:19:17",6013546,"VAS-f-2","11-quantised",3,"11","LCL",2,1
"10/03/2022 16:19:17",6013546,"VAS-f-2","12-quantised",7,"11","LCL",2,1
"10/03/2022 16:19:17",6013546,"VAS-f-2","13-quantised",1,"11","LCL",2,1
"08/03/2022 15:07:22",5989210,"VAS-f-2","0",9,"13","LCL",2,1
"08/03/2022 15:07:22",5989210,"VAS-f-2","1",3,"13","LCL",2,1
"08/03/2022 15:07:22",5989210,"VAS-f-2","2",3,"13","LCL",2,1
"08/03/2022 15:07:22",5989210,"VAS-f-2","3",6,"13","LCL",2,1
"08/03/2022 15:07:22",5989210,"VAS-f-2","4",3,"13","LCL",2,1
"08/03/2022 15:07:22",5989210,"VAS-f-2","5",2,"13","LCL",2,1
"08/03/2022 15:07:22",5989210,"VAS-f-2","6",1,"13","LCL",2,1
"08/03/2022 15:07:22",5989210,"VAS-f-2","7",2,"13","LCL",2,1
"08/03/2022 15:07:22",5989210,"VAS-f-2","8",4,"13","LCL",2,1
"08/03/2022 15:07:22",5989210,"VAS-f-2","9",4,"13","LCL",2,1
"08/03/2022 15:07:22",5989210,"VAS-f-2","10",3,"13","LCL",2,1
"08/03/2022 15:07:22",5989210,"VAS-f-2","11",0,"13","LCL",2,1
"08/03/2022 15:07:22",5989210,"VAS-f-2","12",1,"13","LCL",2,1
"08/03/2022 15:07:22",5989210,"VAS-f-2","13",2,"13","LCL",2,1
"08/03/2022 15:07:22",5989210,"VAS-f-2","0-quantised",10,"13","LCL",2,1
"08/03/2022 15:07:22",5989210,"VAS-f-2","1-quantised",4,"13","LCL",2,1
"08/03/2022 15:07:22",5989210,"VAS-f-2","2-quantised",4,"13","LCL",2,1
"08/03/2022 15:07:22",5989210,"VAS-f-2","3-quantised",7,"13","LCL",2,1
"08/03/2022 15:07:22",5989210,"VAS-f-2","4-quantised",4,"13","LCL",2,1
"08/03/2022 15:07:22",5989210,"VAS-f-2","5-quantised",3,"13","LCL",2,1
"08/03/2022 15:07:22",5989210,"VAS-f-2","6-quantised",2,"13","LCL",2,1
"08/03/2022 15:07:22",5989210,"VAS-f-2","7-quantised",3,"13","LCL",2,1
"08/03/2022 15:07:22",5989210,"VAS-f-2","8-quantised",5,"13","LCL",2,1
"08/03/2022 15:07:22",5989210,"VAS-f-2","9-quantised",5,"13","LCL",2,1
"08/03/2022 15:07:22",5989210,"VAS-f-2","10-quantised",4,"13","LCL",2,1
"08/03/2022 15:07:22",5989210,"VAS-f-2","11-quantised",1,"13","LCL",2,1
"08/03/2022 15:07:22",5989210,"VAS-f-2","12-quantised",2,"13","LCL",2,1
"08/03/2022 15:07:22",5989210,"VAS-f-2","13-quantised",3,"13","LCL",2,1
"07/03/2022 15:42:25",5974335,"VAS-f-2","0",10,"16","LCL",2,1
"07/03/2022 15:42:25",5974335,"VAS-f-2","1",8,"16","LCL",2,1
"07/03/2022 15:42:25",5974335,"VAS-f-2","2",8,"16","LCL",2,1
"07/03/2022 15:42:25",5974335,"VAS-f-2","3",7,"16","LCL",2,1
"07/03/2022 15:42:25",5974335,"VAS-f-2","4",6,"16","LCL",2,1
"07/03/2022 15:42:25",5974335,"VAS-f-2","5",5,"16","LCL",2,1
"07/03/2022 15:42:25",5974335,"VAS-f-2","6",4,"16","LCL",2,1
"07/03/2022 15:42:25",5974335,"VAS-f-2","7",3,"16","LCL",2,1
"07/03/2022 15:42:25",5974335,"VAS-f-2","8",7,"16","LCL",2,1
"07/03/2022 15:42:25",5974335,"VAS-f-2","9",5,"16","LCL",2,1
"07/03/2022 15:42:25",5974335,"VAS-f-2","10",5,"16","LCL",2,1
"07/03/2022 15:42:25",5974335,"VAS-f-2","11",2,"16","LCL",2,1
"07/03/2022 15:42:25",5974335,"VAS-f-2","12",8,"16","LCL",2,1
"07/03/2022 15:42:25",5974335,"VAS-f-2","13",8,"16","LCL",2,1
"07/03/2022 15:42:25",5974335,"VAS-f-2","0-quantised",11,"16","LCL",2,1
"07/03/2022 15:42:25",5974335,"VAS-f-2","1-quantised",9,"16","LCL",2,1
"07/03/2022 15:42:25",5974335,"VAS-f-2","2-quantised",9,"16","LCL",2,1
"07/03/2022 15:42:25",5974335,"VAS-f-2","3-quantised",8,"16","LCL",2,1
"07/03/2022 15:42:25",5974335,"VAS-f-2","4-quantised",7,"16","LCL",2,1
"07/03/2022 15:42:25",5974335,"VAS-f-2","5-quantised",6,"16","LCL",2,1
"07/03/2022 15:42:25",5974335,"VAS-f-2","6-quantised",5,"16","LCL",2,1
"07/03/2022 15:42:25",5974335,"VAS-f-2","7-quantised",4,"16","LCL",2,1
"07/03/2022 15:42:25",5974335,"VAS-f-2","8-quantised",8,"16","LCL",2,1
"07/03/2022 15:42:25",5974335,"VAS-f-2","9-quantised",6,"16","LCL",2,1
"07/03/2022 15:42:25",5974335,"VAS-f-2","10-quantised",6,"16","LCL",2,1
"07/03/2022 15:42:25",5974335,"VAS-f-2","11-quantised",3,"16","LCL",2,1
"07/03/2022 15:42:25",5974335,"VAS-f-2","12-quantised",9,"16","LCL",2,1
"07/03/2022 15:42:25",5974335,"VAS-f-2","13-quantised",9,"16","LCL",2,1
"07/03/2022 15:20:12",5974106,"VAS-f-2","0",4,"17","LCL",2,1
"07/03/2022 15:20:12",5974106,"VAS-f-2","1",6,"17","LCL",2,1
"07/03/2022 15:20:12",5974106,"VAS-f-2","2",6,"17","LCL",2,1
"07/03/2022 15:20:12",5974106,"VAS-f-2","3",6,"17","LCL",2,1
"07/03/2022 15:20:12",5974106,"VAS-f-2","4",6,"17","LCL",2,1
"07/03/2022 15:20:12",5974106,"VAS-f-2","5",6,"17","LCL",2,1
"07/03/2022 15:20:12",5974106,"VAS-f-2","6",4,"17","LCL",2,1
"07/03/2022 15:20:12",5974106,"VAS-f-2","7",5,"17","LCL",2,1
"07/03/2022 15:20:12",5974106,"VAS-f-2","8",6,"17","LCL",2,1
"07/03/2022 15:20:12",5974106,"VAS-f-2","9",6,"17","LCL",2,1
"07/03/2022 15:20:12",5974106,"VAS-f-2","10",6,"17","LCL",2,1
"07/03/2022 15:20:12",5974106,"VAS-f-2","11",3,"17","LCL",2,1
"07/03/2022 15:20:12",5974106,"VAS-f-2","12",7,"17","LCL",2,1
"07/03/2022 15:20:12",5974106,"VAS-f-2","13",7,"17","LCL",2,1
"07/03/2022 15:20:12",5974106,"VAS-f-2","0-quantised",5,"17","LCL",2,1
"07/03/2022 15:20:12",5974106,"VAS-f-2","1-quantised",7,"17","LCL",2,1
"07/03/2022 15:20:12",5974106,"VAS-f-2","2-quantised",7,"17","LCL",2,1
"07/03/2022 15:20:12",5974106,"VAS-f-2","3-quantised",7,"17","LCL",2,1
"07/03/2022 15:20:12",5974106,"VAS-f-2","4-quantised",7,"17","LCL",2,1
"07/03/2022 15:20:12",5974106,"VAS-f-2","5-quantised",7,"17","LCL",2,1
"07/03/2022 15:20:12",5974106,"VAS-f-2","6-quantised",5,"17","LCL",2,1
"07/03/2022 15:20:12",5974106,"VAS-f-2","7-quantised",6,"17","LCL",2,1
"07/03/2022 15:20:12",5974106,"VAS-f-2","8-quantised",7,"17","LCL",2,1
"07/03/2022 15:20:12",5974106,"VAS-f-2","9-quantised",7,"17","LCL",2,1
"07/03/2022 15:20:12",5974106,"VAS-f-2","10-quantised",7,"17","LCL",2,1
"07/03/2022 15:20:12",5974106,"VAS-f-2","11-quantised",4,"17","LCL",2,1
"07/03/2022 15:20:12",5974106,"VAS-f-2","12-quantised",8,"17","LCL",2,1
"07/03/2022 15:20:12",5974106,"VAS-f-2","13-quantised",8,"17","LCL",2,1
"07/03/2022 14:56:51",5973538,"VAS-f-2","0",9,"18","LCL",2,1
"07/03/2022 14:56:51",5973538,"VAS-f-2","1",7,"18","LCL",2,1
"07/03/2022 14:56:51",5973538,"VAS-f-2","2",7,"18","LCL",2,1
"07/03/2022 14:56:51",5973538,"VAS-f-2","3",4,"18","LCL",2,1
"07/03/2022 14:56:51",5973538,"VAS-f-2","4",7,"18","LCL",2,1
"07/03/2022 14:56:51",5973538,"VAS-f-2","5",6,"18","LCL",2,1
"07/03/2022 14:56:51",5973538,"VAS-f-2","6",4,"18","LCL",2,1
"07/03/2022 14:56:51",5973538,"VAS-f-2","7",3,"18","LCL",2,1
"07/03/2022 14:56:51",5973538,"VAS-f-2","8",6,"18","LCL",2,1
"07/03/2022 14:56:51",5973538,"VAS-f-2","9",4,"18","LCL",2,1
"07/03/2022 14:56:51",5973538,"VAS-f-2","10",6,"18","LCL",2,1
"07/03/2022 14:56:51",5973538,"VAS-f-2","11",3,"18","LCL",2,1
"07/03/2022 14:56:51",5973538,"VAS-f-2","12",7,"18","LCL",2,1
"07/03/2022 14:56:51",5973538,"VAS-f-2","13",7,"18","LCL",2,1
"07/03/2022 14:56:51",5973538,"VAS-f-2","0-quantised",10,"18","LCL",2,1
"07/03/2022 14:56:51",5973538,"VAS-f-2","1-quantised",8,"18","LCL",2,1
"07/03/2022 14:56:51",5973538,"VAS-f-2","2-quantised",8,"18","LCL",2,1
"07/03/2022 14:56:51",5973538,"VAS-f-2","3-quantised",5,"18","LCL",2,1
"07/03/2022 14:56:51",5973538,"VAS-f-2","4-quantised",8,"18","LCL",2,1
"07/03/2022 14:56:51",5973538,"VAS-f-2","5-quantised",7,"18","LCL",2,1
"07/03/2022 14:56:51",5973538,"VAS-f-2","6-quantised",5,"18","LCL",2,1
"07/03/2022 14:56:51",5973538,"VAS-f-2","7-quantised",4,"18","LCL",2,1
"07/03/2022 14:56:51",5973538,"VAS-f-2","8-quantised",7,"18","LCL",2,1
"07/03/2022 14:56:51",5973538,"VAS-f-2","9-quantised",5,"18","LCL",2,1
"07/03/2022 14:56:51",5973538,"VAS-f-2","10-quantised",7,"18","LCL",2,1
"07/03/2022 14:56:51",5973538,"VAS-f-2","11-quantised",4,"18","LCL",2,1
"07/03/2022 14:56:51",5973538,"VAS-f-2","12-quantised",8,"18","LCL",2,1
"07/03/2022 14:56:51",5973538,"VAS-f-2","13-quantised",8,"18","LCL",2,1
"07/03/2022 14:46:36",5973461,"VAS-f-2","0",8,"19","LCL",2,1
"07/03/2022 14:46:36",5973461,"VAS-f-2","1",3,"19","LCL",2,1
"07/03/2022 14:46:36",5973461,"VAS-f-2","2",3,"19","LCL",2,1
"07/03/2022 14:46:36",5973461,"VAS-f-2","3",2,"19","LCL",2,1
"07/03/2022 14:46:36",5973461,"VAS-f-2","4",2,"19","LCL",2,1
"07/03/2022 14:46:36",5973461,"VAS-f-2","5",0,"19","LCL",2,1
"07/03/2022 14:46:36",5973461,"VAS-f-2","6",0,"19","LCL",2,1
"07/03/2022 14:46:36",5973461,"VAS-f-2","7",0,"19","LCL",2,1
"07/03/2022 14:46:36",5973461,"VAS-f-2","8",2,"19","LCL",2,1
"07/03/2022 14:46:36",5973461,"VAS-f-2","9",0,"19","LCL",2,1
"07/03/2022 14:46:36",5973461,"VAS-f-2","10",2,"19","LCL",2,1
"07/03/2022 14:46:36",5973461,"VAS-f-2","11",0,"19","LCL",2,1
"07/03/2022 14:46:36",5973461,"VAS-f-2","12",0,"19","LCL",2,1
"07/03/2022 14:46:36",5973461,"VAS-f-2","13",0,"19","LCL",2,1
"07/03/2022 14:46:36",5973461,"VAS-f-2","0-quantised",9,"19","LCL",2,1
"07/03/2022 14:46:36",5973461,"VAS-f-2","1-quantised",4,"19","LCL",2,1
"07/03/2022 14:46:36",5973461,"VAS-f-2","2-quantised",4,"19","LCL",2,1
"07/03/2022 14:46:36",5973461,"VAS-f-2","3-quantised",3,"19","LCL",2,1
"07/03/2022 14:46:36",5973461,"VAS-f-2","4-quantised",3,"19","LCL",2,1
"07/03/2022 14:46:36",5973461,"VAS-f-2","5-quantised",1,"19","LCL",2,1
"07/03/2022 14:46:36",5973461,"VAS-f-2","6-quantised",1,"19","LCL",2,1
"07/03/2022 14:46:36",5973461,"VAS-f-2","7-quantised",1,"19","LCL",2,1
"07/03/2022 14:46:36",5973461,"VAS-f-2","8-quantised",3,"19","LCL",2,1
"07/03/2022 14:46:36",5973461,"VAS-f-2","9-quantised",1,"19","LCL",2,1
"07/03/2022 14:46:36",5973461,"VAS-f-2","10-quantised",3,"19","LCL",2,1
"07/03/2022 14:46:36",5973461,"VAS-f-2","11-quantised",1,"19","LCL",2,1
"07/03/2022 14:46:36",5973461,"VAS-f-2","12-quantised",1,"19","LCL",2,1
"07/03/2022 14:46:36",5973461,"VAS-f-2","13-quantised",1,"19","LCL",2,1
"07/03/2022 14:42:02",5973327,"VAS-f-2","0",0,"20","LCL",2,1
"07/03/2022 14:42:02",5973327,"VAS-f-2","1",2,"20","LCL",2,1
"07/03/2022 14:42:02",5973327,"VAS-f-2","2",2,"20","LCL",2,1
"07/03/2022 14:42:02",5973327,"VAS-f-2","3",2,"20","LCL",2,1
"07/03/2022 14:42:02",5973327,"VAS-f-2","4",2,"20","LCL",2,1
"07/03/2022 14:42:02",5973327,"VAS-f-2","5",2,"20","LCL",2,1
"07/03/2022 14:42:02",5973327,"VAS-f-2","6",2,"20","LCL",2,1
"07/03/2022 14:42:02",5973327,"VAS-f-2","7",2,"20","LCL",2,1
"07/03/2022 14:42:02",5973327,"VAS-f-2","8",3,"20","LCL",2,1
"07/03/2022 14:42:02",5973327,"VAS-f-2","9",0,"20","LCL",2,1
"07/03/2022 14:42:02",5973327,"VAS-f-2","10",9,"20","LCL",2,1
"07/03/2022 14:42:02",5973327,"VAS-f-2","11",7,"20","LCL",2,1
"07/03/2022 14:42:02",5973327,"VAS-f-2","12",3,"20","LCL",2,1
"07/03/2022 14:42:02",5973327,"VAS-f-2","13",2,"20","LCL",2,1
"07/03/2022 14:42:02",5973327,"VAS-f-2","0-quantised",1,"20","LCL",2,1
"07/03/2022 14:42:02",5973327,"VAS-f-2","1-quantised",3,"20","LCL",2,1
"07/03/2022 14:42:02",5973327,"VAS-f-2","2-quantised",3,"20","LCL",2,1
"07/03/2022 14:42:02",5973327,"VAS-f-2","3-quantised",3,"20","LCL",2,1
"07/03/2022 14:42:02",5973327,"VAS-f-2","4-quantised",3,"20","LCL",2,1
"07/03/2022 14:42:02",5973327,"VAS-f-2","5-quantised",3,"20","LCL",2,1
"07/03/2022 14:42:02",5973327,"VAS-f-2","6-quantised",3,"20","LCL",2,1
"07/03/2022 14:42:02",5973327,"VAS-f-2","7-quantised",3,"20","LCL",2,1
"07/03/2022 14:42:02",5973327,"VAS-f-2","8-quantised",4,"20","LCL",2,1
"07/03/2022 14:42:02",5973327,"VAS-f-2","9-quantised",1,"20","LCL",2,1
"07/03/2022 14:42:02",5973327,"VAS-f-2","10-quantised",10,"20","LCL",2,1
"07/03/2022 14:42:02",5973327,"VAS-f-2","11-quantised",8,"20","LCL",2,1
"07/03/2022 14:42:02",5973327,"VAS-f-2","12-quantised",4,"20","LCL",2,1
"07/03/2022 14:42:02",5973327,"VAS-f-2","13-quantised",3,"20","LCL",2,1
"07/03/2022 14:31:50",5973189,"VAS-f-2","0",0,"21","LCL",2,1
"07/03/2022 14:31:50",5973189,"VAS-f-2","1",6,"21","LCL",2,1
"07/03/2022 14:31:50",5973189,"VAS-f-2","2",4,"21","LCL",2,1
"07/03/2022 14:31:50",5973189,"VAS-f-2","3",2,"21","LCL",2,1
"07/03/2022 14:31:50",5973189,"VAS-f-2","4",4,"21","LCL",2,1
"07/03/2022 14:31:50",5973189,"VAS-f-2","5",2,"21","LCL",2,1
"07/03/2022 14:31:50",5973189,"VAS-f-2","6",2,"21","LCL",2,1
"07/03/2022 14:31:50",5973189,"VAS-f-2","7",2,"21","LCL",2,1
"07/03/2022 14:31:50",5973189,"VAS-f-2","8",2,"21","LCL",2,1
"07/03/2022 14:31:50",5973189,"VAS-f-2","9",0,"21","LCL",2,1
"07/03/2022 14:31:50",5973189,"VAS-f-2","10",2,"21","LCL",2,1
"07/03/2022 14:31:50",5973189,"VAS-f-2","11",2,"21","LCL",2,1
"07/03/2022 14:31:50",5973189,"VAS-f-2","12",5,"21","LCL",2,1
"07/03/2022 14:31:50",5973189,"VAS-f-2","13",5,"21","LCL",2,1
"07/03/2022 14:31:50",5973189,"VAS-f-2","0-quantised",1,"21","LCL",2,1
"07/03/2022 14:31:50",5973189,"VAS-f-2","1-quantised",7,"21","LCL",2,1
"07/03/2022 14:31:50",5973189,"VAS-f-2","2-quantised",5,"21","LCL",2,1
"07/03/2022 14:31:50",5973189,"VAS-f-2","3-quantised",3,"21","LCL",2,1
"07/03/2022 14:31:50",5973189,"VAS-f-2","4-quantised",5,"21","LCL",2,1
"07/03/2022 14:31:50",5973189,"VAS-f-2","5-quantised",3,"21","LCL",2,1
"07/03/2022 14:31:50",5973189,"VAS-f-2","6-quantised",3,"21","LCL",2,1
"07/03/2022 14:31:50",5973189,"VAS-f-2","7-quantised",3,"21","LCL",2,1
"07/03/2022 14:31:50",5973189,"VAS-f-2","8-quantised",3,"21","LCL",2,1
"07/03/2022 14:31:50",5973189,"VAS-f-2","9-quantised",1,"21","LCL",2,1
"07/03/2022 14:31:50",5973189,"VAS-f-2","10-quantised",3,"21","LCL",2,1
"07/03/2022 14:31:50",5973189,"VAS-f-2","11-quantised",3,"21","LCL",2,1
"07/03/2022 14:31:50",5973189,"VAS-f-2","12-quantised",6,"21","LCL",2,1
"07/03/2022 14:31:50",5973189,"VAS-f-2","13-quantised",6,"21","LCL",2,1
"07/03/2022 14:23:30",5973055,"VAS-f-2","0",8,"22","LCL",2,1
"07/03/2022 14:23:30",5973055,"VAS-f-2","1",4,"22","LCL",2,1
"07/03/2022 14:23:30",5973055,"VAS-f-2","2",3,"22","LCL",2,1
"07/03/2022 14:23:30",5973055,"VAS-f-2","3",5,"22","LCL",2,1
"07/03/2022 14:23:30",5973055,"VAS-f-2","4",4,"22","LCL",2,1
"07/03/2022 14:23:30",5973055,"VAS-f-2","5",3,"22","LCL",2,1
"07/03/2022 14:23:30",5973055,"VAS-f-2","6",2,"22","LCL",2,1
"07/03/2022 14:23:30",5973055,"VAS-f-2","7",3,"22","LCL",2,1
"07/03/2022 14:23:30",5973055,"VAS-f-2","8",4,"22","LCL",2,1
"07/03/2022 14:23:30",5973055,"VAS-f-2","9",2,"22","LCL",2,1
"07/03/2022 14:23:30",5973055,"VAS-f-2","10",5,"22","LCL",2,1
"07/03/2022 14:23:30",5973055,"VAS-f-2","11",2,"22","LCL",2,1
"07/03/2022 14:23:30",5973055,"VAS-f-2","12",7,"22","LCL",2,1
"07/03/2022 14:23:30",5973055,"VAS-f-2","13",4,"22","LCL",2,1
"07/03/2022 14:23:30",5973055,"VAS-f-2","0-quantised",9,"22","LCL",2,1
"07/03/2022 14:23:30",5973055,"VAS-f-2","1-quantised",5,"22","LCL",2,1
"07/03/2022 14:23:30",5973055,"VAS-f-2","2-quantised",4,"22","LCL",2,1
"07/03/2022 14:23:30",5973055,"VAS-f-2","3-quantised",6,"22","LCL",2,1
"07/03/2022 14:23:30",5973055,"VAS-f-2","4-quantised",5,"22","LCL",2,1
"07/03/2022 14:23:30",5973055,"VAS-f-2","5-quantised",4,"22","LCL",2,1
"07/03/2022 14:23:30",5973055,"VAS-f-2","6-quantised",3,"22","LCL",2,1
"07/03/2022 14:23:30",5973055,"VAS-f-2","7-quantised",4,"22","LCL",2,1
"07/03/2022 14:23:30",5973055,"VAS-f-2","8-quantised",5,"22","LCL",2,1
"07/03/2022 14:23:30",5973055,"VAS-f-2","9-quantised",3,"22","LCL",2,1
"07/03/2022 14:23:30",5973055,"VAS-f-2","10-quantised",6,"22","LCL",2,1
"07/03/2022 14:23:30",5973055,"VAS-f-2","11-quantised",3,"22","LCL",2,1
"07/03/2022 14:23:30",5973055,"VAS-f-2","12-quantised",8,"22","LCL",2,1
"07/03/2022 14:23:30",5973055,"VAS-f-2","13-quantised",5,"22","LCL",2,1
"07/03/2022 14:12:29",5972970,"VAS-f-2","0",5,"23","LCL",2,1
"07/03/2022 14:12:29",5972970,"VAS-f-2","1",6,"23","LCL",2,1
"07/03/2022 14:12:29",5972970,"VAS-f-2","2",8,"23","LCL",2,1
"07/03/2022 14:12:29",5972970,"VAS-f-2","3",6,"23","LCL",2,1
